Run,Instrument,LibraryLayout,ReleaseDate,AvgSpotLen,BioProject,BioProject_num,Ecotype,Treatment,Tissue,Developmental_stage
SRR12681585,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681586,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681587,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681588,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681589,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681590,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681591,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681592,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR13334694,HiSeq X Ten,PAIRED,2021-05-01T00:00:00Z,300,PRJNA688754,,,,leaf,
SRR13334699,HiSeq X Ten,PAIRED,2021-05-01T00:00:00Z,300,PRJNA688754,,,,root,
SRR13334700,HiSeq X Ten,PAIRED,2021-05-01T00:00:00Z,300,PRJNA688754,,,,root,
SRR13334702,HiSeq X Ten,PAIRED,2021-05-01T00:00:00Z,300,PRJNA688754,,,,root,
SRR13334710,HiSeq X Ten,PAIRED,2021-05-01T00:00:00Z,300,PRJNA688754,,,,root,
SRR13334711,HiSeq X Ten,PAIRED,2021-05-01T00:00:00Z,300,PRJNA688754,,,,root,
SRR13334713,HiSeq X Ten,PAIRED,2021-05-01T00:00:00Z,300,PRJNA688754,,,,root,
SRR13334721,HiSeq X Ten,PAIRED,2021-05-01T00:00:00Z,300,PRJNA688754,,,,leaf,
SRR13334722,HiSeq X Ten,PAIRED,2021-05-01T00:00:00Z,300,PRJNA688754,,,,leaf,
SRR13334724,HiSeq X Ten,PAIRED,2021-05-01T00:00:00Z,300,PRJNA688754,,,,leaf,
SRR13334732,HiSeq X Ten,PAIRED,2021-05-01T00:00:00Z,300,PRJNA688754,,,,leaf,
SRR13334733,HiSeq X Ten,PAIRED,2021-05-01T00:00:00Z,300,PRJNA688754,,,,leaf,
SRR13587503,BGISEQ-500,PAIRED,2022-10-01T00:00:00Z,100,PRJNA698088,,,,root,
SRR13587505,BGISEQ-500,PAIRED,2022-10-01T00:00:00Z,100,PRJNA698088,,,,root,
SRR13587507,BGISEQ-500,PAIRED,2022-10-01T00:00:00Z,100,PRJNA698088,,,,root,
SRR13587508,BGISEQ-500,PAIRED,2022-10-01T00:00:00Z,100,PRJNA698088,,,,root,
SRR13587510,BGISEQ-500,PAIRED,2022-10-01T00:00:00Z,100,PRJNA698088,,,,root,
SRR13587511,BGISEQ-500,PAIRED,2022-10-01T00:00:00Z,100,PRJNA698088,,,,root,
SRR13587513,BGISEQ-500,PAIRED,2022-10-01T00:00:00Z,100,PRJNA698088,,,,root,
SRR13587514,BGISEQ-500,PAIRED,2022-10-01T00:00:00Z,100,PRJNA698088,,,,root,
SRR13587517,BGISEQ-500,PAIRED,2022-10-01T00:00:00Z,100,PRJNA698088,,,,root,
SRR13587519,BGISEQ-500,PAIRED,2022-10-01T00:00:00Z,100,PRJNA698088,,,,root,
SRR13587502,BGISEQ-500,PAIRED,2022-10-01T00:00:00Z,100,PRJNA698088,,,,root,
SRR13587504,BGISEQ-500,PAIRED,2022-10-01T00:00:00Z,100,PRJNA698088,,,,root,
SRR13587506,BGISEQ-500,PAIRED,2022-10-01T00:00:00Z,100,PRJNA698088,,,,root,
SRR13587509,BGISEQ-500,PAIRED,2022-10-01T00:00:00Z,100,PRJNA698088,,,,root,
SRR13587512,BGISEQ-500,PAIRED,2022-10-01T00:00:00Z,100,PRJNA698088,,,,root,
SRR13587515,BGISEQ-500,PAIRED,2022-10-01T00:00:00Z,100,PRJNA698088,,,,root,
SRR13587516,BGISEQ-500,PAIRED,2022-10-01T00:00:00Z,100,PRJNA698088,,,,root,
SRR13587518,BGISEQ-500,PAIRED,2022-10-01T00:00:00Z,100,PRJNA698088,,,,root,
SRR14138178,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138179,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138180,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138181,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138182,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138183,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138184,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138185,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138186,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138187,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138188,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138189,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138190,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138191,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138192,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138193,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138194,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138195,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138196,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138197,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138198,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138199,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138200,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138201,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138202,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138203,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138204,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138205,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138206,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138207,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138208,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138209,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138210,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138211,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138212,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138213,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138214,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138215,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138216,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138217,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138218,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138219,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138220,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138221,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138222,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138223,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138224,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138225,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138226,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138227,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138228,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138229,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138230,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138231,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138232,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138233,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138234,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138235,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138236,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138237,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138238,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138239,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138240,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138241,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138242,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138243,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138244,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138245,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138246,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138247,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138248,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138249,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138250,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138251,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138252,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138253,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138254,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138255,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR14138256,Illumina NovaSeq 6000,PAIRED,2021-12-31T00:00:00Z,300,PRJNA719429,,,,root,
SRR16070370,HiSeq X Ten,PAIRED,2021-09-28T00:00:00Z,300,PRJNA765291,,,,leaf,
SRR16070374,HiSeq X Ten,PAIRED,2021-09-28T00:00:00Z,300,PRJNA765291,,,,leaf,
SRR16070375,HiSeq X Ten,PAIRED,2021-09-28T00:00:00Z,300,PRJNA765291,,,,leaf,
SRR16070376,HiSeq X Ten,PAIRED,2021-09-28T00:00:00Z,300,PRJNA765291,,,,leaf,
SRR16070378,HiSeq X Ten,PAIRED,2021-09-28T00:00:00Z,300,PRJNA765291,,,,leaf,
SRR16070379,HiSeq X Ten,PAIRED,2021-09-28T00:00:00Z,300,PRJNA765291,,,,leaf,
SRR16069016,Illumina HiSeq 2500,PAIRED,2021-09-30T00:00:00Z,300,PRJNA765933,,,,leaf,
SRR16069017,Illumina HiSeq 2500,PAIRED,2021-09-30T00:00:00Z,300,PRJNA765933,,,,leaf,
SRR16069018,Illumina HiSeq 2500,PAIRED,2021-09-30T00:00:00Z,300,PRJNA765933,,,,leaf,
SRR16069019,Illumina HiSeq 2500,PAIRED,2021-09-30T00:00:00Z,300,PRJNA765933,,,,leaf,
SRR16069020,Illumina HiSeq 2500,PAIRED,2021-09-30T00:00:00Z,300,PRJNA765933,,,,leaf,
SRR16069021,Illumina HiSeq 2500,PAIRED,2021-09-30T00:00:00Z,300,PRJNA765933,,,,leaf,
SRR16069022,Illumina HiSeq 2500,PAIRED,2021-09-30T00:00:00Z,300,PRJNA765933,,,,leaf,
SRR16069023,Illumina HiSeq 2500,PAIRED,2021-09-30T00:00:00Z,300,PRJNA765933,,,,leaf,
SRR16069024,Illumina HiSeq 2500,PAIRED,2021-09-30T00:00:00Z,166,PRJNA765933,,,,leaf,
SRR16094046,Illumina HiSeq 2500,PAIRED,2022-01-01T00:00:00Z,300,PRJNA766766,,,,leaf,
SRR16094047,Illumina HiSeq 2500,PAIRED,2022-01-01T00:00:00Z,300,PRJNA766766,,,,leaf,
SRR16094050,Illumina HiSeq 2500,PAIRED,2022-01-01T00:00:00Z,300,PRJNA766766,,,,leaf,
SRR16094054,Illumina HiSeq 2500,PAIRED,2022-01-01T00:00:00Z,300,PRJNA766766,,,,leaf,
SRR16094055,Illumina HiSeq 2500,PAIRED,2022-01-01T00:00:00Z,300,PRJNA766766,,,,leaf,
SRR16094056,Illumina HiSeq 2500,PAIRED,2022-01-01T00:00:00Z,300,PRJNA766766,,,,leaf,
SRR17015907,Illumina HiSeq 4000,PAIRED,2021-12-04T00:00:00Z,276,PRJNA782891,,,,leaf,
SRR17015908,Illumina HiSeq 4000,PAIRED,2021-12-04T00:00:00Z,278,PRJNA782891,,,,leaf,
SRR17015909,Illumina HiSeq 4000,PAIRED,2021-12-04T00:00:00Z,277,PRJNA782891,,,,leaf,
SRR17015910,Illumina HiSeq 4000,PAIRED,2021-12-04T00:00:00Z,264,PRJNA782891,,,,leaf,
SRR17015911,Illumina HiSeq 4000,PAIRED,2021-12-04T00:00:00Z,265,PRJNA782891,,,,leaf,
SRR17015912,Illumina HiSeq 4000,PAIRED,2021-12-04T00:00:00Z,276,PRJNA782891,,,,leaf,
SRR17329141,Illumina NovaSeq 6000,PAIRED,2021-12-24T00:00:00Z,300,PRJNA792149,,,,leaf,
SRR17329142,Illumina NovaSeq 6000,PAIRED,2021-12-24T00:00:00Z,300,PRJNA792149,,,,leaf,
SRR17329143,Illumina NovaSeq 6000,PAIRED,2021-12-24T00:00:00Z,300,PRJNA792149,,,,leaf,
SRR17329144,Illumina NovaSeq 6000,PAIRED,2021-12-24T00:00:00Z,300,PRJNA792149,,,,leaf,
SRR17329145,Illumina NovaSeq 6000,PAIRED,2021-12-24T00:00:00Z,300,PRJNA792149,,,,leaf,
SRR17329146,Illumina NovaSeq 6000,PAIRED,2021-12-24T00:00:00Z,300,PRJNA792149,,,,leaf,
SRR17329147,Illumina NovaSeq 6000,PAIRED,2021-12-24T00:00:00Z,300,PRJNA792149,,,,leaf,
SRR17329148,Illumina NovaSeq 6000,PAIRED,2021-12-24T00:00:00Z,300,PRJNA792149,,,,leaf,
SRR17329149,Illumina NovaSeq 6000,PAIRED,2021-12-24T00:00:00Z,300,PRJNA792149,,,,leaf,
SRR17329150,Illumina NovaSeq 6000,PAIRED,2021-12-24T00:00:00Z,300,PRJNA792149,,,,leaf,
SRR17329151,Illumina NovaSeq 6000,PAIRED,2021-12-24T00:00:00Z,300,PRJNA792149,,,,leaf,
SRR17329152,Illumina NovaSeq 6000,PAIRED,2021-12-24T00:00:00Z,300,PRJNA792149,,,,leaf,
SRR17329157,Illumina NovaSeq 6000,PAIRED,2021-12-24T00:00:00Z,300,PRJNA792149,,,,leaf,
SRR17329158,Illumina NovaSeq 6000,PAIRED,2021-12-24T00:00:00Z,300,PRJNA792149,,,,leaf,
SRR17329159,Illumina NovaSeq 6000,PAIRED,2021-12-24T00:00:00Z,300,PRJNA792149,,,,leaf,
SRR17329160,Illumina NovaSeq 6000,PAIRED,2021-12-24T00:00:00Z,300,PRJNA792149,,,,leaf,
SRR17329161,Illumina NovaSeq 6000,PAIRED,2021-12-24T00:00:00Z,300,PRJNA792149,,,,leaf,
SRR17329162,Illumina NovaSeq 6000,PAIRED,2021-12-24T00:00:00Z,300,PRJNA792149,,,,leaf,
SRR17399592,Illumina NovaSeq 6000,PAIRED,2022-01-01T00:00:00Z,300,PRJNA793511,,,,leaf,
SRR17399593,Illumina NovaSeq 6000,PAIRED,2022-01-01T00:00:00Z,300,PRJNA793511,,,,leaf,
SRR17399596,Illumina NovaSeq 6000,PAIRED,2022-01-01T00:00:00Z,300,PRJNA793511,,,,leaf,
SRR17399597,Illumina NovaSeq 6000,PAIRED,2022-01-01T00:00:00Z,300,PRJNA793511,,,,leaf,
SRR22534037,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534038,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534039,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534040,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534041,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534042,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534043,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534044,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534045,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534046,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534047,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534048,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534049,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534050,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534051,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534052,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534053,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534054,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534055,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534056,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534057,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534058,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534059,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR22534060,Illumina NovaSeq 6000,PAIRED,2022-12-11T00:00:00Z,300,PRJNA908834,,,,leaf,vegetative
SRR23105320,Illumina HiSeq 2000,PAIRED,2023-01-18T00:00:00Z,300,PRJNA924964,,,,Leaf,
SRR23105321,Illumina HiSeq 2000,PAIRED,2023-01-18T00:00:00Z,300,PRJNA924964,,,,Leaf,
SRR23105322,Illumina HiSeq 2000,PAIRED,2023-01-18T00:00:00Z,300,PRJNA924964,,,,Leaf,
SRR23105323,Illumina HiSeq 2000,PAIRED,2023-01-18T00:00:00Z,300,PRJNA924964,,,,Leaf,
SRR23105324,Illumina HiSeq 2000,PAIRED,2023-01-18T00:00:00Z,300,PRJNA924964,,,,Leaf,
SRR23105325,Illumina HiSeq 2000,PAIRED,2023-01-18T00:00:00Z,300,PRJNA924964,,,,Leaf,
SRR23216015,Illumina HiSeq 2500,PAIRED,2023-03-31T00:00:00Z,297,PRJNA927247,,,,leaf,
SRR23216016,Illumina HiSeq 2500,PAIRED,2023-03-31T00:00:00Z,297,PRJNA927247,,,,leaf,
SRR23216017,Illumina HiSeq 2500,PAIRED,2023-03-31T00:00:00Z,297,PRJNA927247,,,,leaf,
SRR23216018,Illumina HiSeq 2500,PAIRED,2023-03-31T00:00:00Z,297,PRJNA927247,,,,leaf,
SRR23216019,Illumina HiSeq 2500,PAIRED,2023-03-31T00:00:00Z,297,PRJNA927247,,,,leaf,
SRR23216020,Illumina HiSeq 2500,PAIRED,2023-03-31T00:00:00Z,297,PRJNA927247,,,,leaf,
SRR23823504,Illumina HiSeq 2500,PAIRED,2023-03-15T00:00:00Z,300,PRJNA942991,,,,leaf,
SRR23823497,Illumina HiSeq 2500,PAIRED,2023-03-15T00:00:00Z,300,PRJNA942991,,,,root,
SRR23823498,Illumina HiSeq 2500,PAIRED,2023-03-15T00:00:00Z,300,PRJNA942991,,,,root,
SRR23823503,Illumina HiSeq 2500,PAIRED,2023-03-15T00:00:00Z,300,PRJNA942991,,,,leaf,
